Hamburger, Herbert;1990;2000;Theatrical;Actor/Singer
Hamill, John "Pat";1940;NULL;Theatrical;
Hamilton, Hale;1906;NULL;Theatrical;
Hamilton, Henry, H., Jr.;1951;1967;Theatrical;Actor/Son of Henry Hamilton, Sr.
Hamilton, Henry, H., Sr.;1924;1955;Theatrical;Actor
Hamilton, John F.;1935;1967;Theatrical;
Hamilton, John R.;1920;NULL;Theatrical;Actor
Hamilton, Marlon;1918;NULL;Theatrical;
Hamlin, Frederick R.;1893;1904;Non-Res.;Chicago
Hamlin, George J.;1899;1923;Theatrical;
Hamlin, Harry L.;1893;1907;Non-Res.;Producer
Hamlin, Philip;1910;NULL;Non-Res.;Denver
Hammel, Lester;1933;NULL;Theatrical;
Hammer, H. Williams;1964;NULL;Non-Theatrical;
Hammer, Rita Ellis;2007;NULL;Theatrical;Singer, actress
Hammerman, Roy;1951;NULL;Theatrical;
Hammerslough, Wm. J.;1943;NULL;Non-Theatrical;
Hammerstein, Oscar II;1921;1960;Theatrical;Librettist/Prod. of Rodgers & Hammerstein
Hammett, Gordon;1967;NULL;Theatrical;Actor/Radio Host.
Hammon, Charles  P.;1904;NULL;Theatrical;
Hammond, J.W.;1936;NULL;Army/Navy;Colonel
Hanan, John H.;1903;NULL;Non-Theatrical;
Hancock, Don;1941;NULL;Theatrical;Actor
Hancock, Kate;NULL;NULL;Theatricalessional;Stage manager
Hand, D.W.;1916;NULL;Army/Navy;Colonel, U.S.A.
Hand, Fred E.;1922;NULL;Theatrical;
Handelsman, Sam M.;1958;NULL;Theatrical;
Handman, Lou;1942;1956;Theatrical;
Handyside, Clarence A.;1912;1931;Theatrical;Actor: Peg O' My Heart
Hanlon, Daniel E.;1915;NULL;Theatrical;
Hanmer, H. Williams;1964;NULL;Non-Res.;
Hanna, W. Jay;1921;NULL;Theatrical;
Hannafin, Daniel P.;NULL;NULL;Theatrical;Singer/Actor: West Side Story
Hannah, Frank S.;1914;NULL;Theatrical;
Hannah, Marie H.;2015;NULL;Non-Theatrical;
Hans, David J.;1953;1963;NULL;
Hansen, Kenneth;1936;NULL;Theatrical;
